title,company_name,has_company_name,salary,has_salary,url,source,description,label,id
Требуется разнорабочий,,0,3 500 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-raznorabochiy-IDpKIKK.html,olx.kz,,,739
Диспетчер,ТОО СТОЛИЧНЫЙ ХЛЕБ,1,"230 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132102580?hhtmFrom=vacancy_search_list,hh.kz,,,396
Яндекс таксопарк | Комфорт и Комфорт+ водитель | Работ в такси,,0,,0,https://www.olx.kz/obyavlenie/rabota/yandeks-taksopark-komfort-i-komfort-voditel-rabot-v-taksi-IDqzY6E.html,olx.kz,,,674
Менеджер по продажам,ТОО BLESK.KZ,1,от 350 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/131806237?hhtmFrom=vacancy_search_list,hh.kz,"о компании мы — официальный дистрибьютор бытовой техники blesk в казахстане и центральной азии. blesk — это качество, гарантия до 3 лет и локальная сервисная сеть по казахстану. обязанности: консультирование клиентов в шоуруме по ассортименту товаров помощь покупателям в выборе техники, мебели или сантехники в зависимости от потребностей презентация товаров, преимуществ, характеристик и актуальных предложений сопровождение клиента на всех этапах продажи оформление заказов и контроль их передачи в дальнейшую обработку работа с кассой и документами, если требуется поддержание порядка, чистоты и привлекательного вида товара в шоуруме контроль наличия ценников, актуальности информации и правильной выкладки участие в приеме товара и проверке его внешнего состояния выполнение плана продаж ведение клиентской базы и работа с повторными покупателями ответы на звонки, сообщения и обращения клиентов соблюдение стандартов сервиса и корпоративной этики требования: опыт работы в оптовых продажах от 2 лет (желательно в сфере бытовой техники / мебели / стройматериалов). умение работать с клиентами. инициативность, ориентация на результат, умение выстраивать долгосрочные отношения. условия: работа с сильным брендом ( blesk ) и официальным дистрибьютором. конкурентный доход: фиксированный оклад + % от продаж. бонусы и премии за выполнение kpi. сильный ассортимент, который легко продавать. поддержка маркетинговыми материалами (каталоги, posm, контент). карьерный рост до руководителя отдела продаж.",,127
Администратор,ТОО Центр физическoй пoдгoтoвки Дмитрия Сафарова,1,"от 80 000 до 120 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131860168?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: - встречать/консультировать и информировать родителей - вести учёт и отметки занятий по абонементам детей и взрослых - принимать и выставлять счета на оплату - решение текущих задач от старшего администратора и руководителя - сдача отчётов - удержание, возврат и работа с текущими клиентами условия: - график работы: выходные с 10:00 до 19:00",,279
Требуется помощник или семейная пара на базу отдыха,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-pomoschnik-ili-semeynaya-para-na-bazu-otdyha-IDqMrzQ.html,olx.kz,,,658
HR Administrator (Astana 5/2),ТОО Bolashak Atyrau,1,,0,https://almaty.hh.kz/vacancy/132104722?hhtmFrom=vacancy_search_list,hh.kz,"hr administrator (astana 5/2) обязанности: ведение и сопровождение hr-документации проверка табелей, отпусков, больничных и сверхурочных для payroll контроль корректности hr-данных в соответствии с тк рк проверка остатков отпусков и обработка заявок на отпуска обработка базовых hr-запросов сотрудников предварительная проверка hr-документов перед согласованием поддержка hr manager в операционных задачах обеспечение корректности данных перед передачей в payroll требования: русский и казахский — свободно (устно и письменно) английский — pre-intermediate / intermediate (для переписки) базовое понимание hr процессов и трудового законодательства рк опыт работы с hr-документами и payroll-проверками внимательность к деталям, аккуратность умение работать с табелями, отпусками и hr-заявками готовность выполнять функции hr-администратора и поддержки hrm",,117
Уборщица/уборщик,ТОО Ozyurt Food,1,,0,https://almaty.hh.kz/vacancy/132221779?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: качественная уборка помещений. проведение влажной уборки, при необходимости генеральной уборки. поддержание чистоты помещений в течении рабочего дня. работа с различными видами поверхностей. уход за санитарно-техническим оборудованием. уборка служебных помещений, лестниц, коридоров, удаление пыли, подметание, мойка полов, окон, стен, дезинфекция санузлов, сбор мусора, очистка урн. требования: желателен опыт работы в клининге или производственных помещениях.",,229
Требуется торговый представитель,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-torgovyy-predstavitel-IDohOjr.html,olx.kz,,,596
в Торговую компанию Требуется девушка менеджер на исходящие звонки,,0,1 700 тг.,1,https://www.olx.kz/obyavlenie/rabota/v-torgovuyu-kompaniyu-trebuetsya-devushka-menedzher-na-ishodyaschie-zvonki-IDoFss8.html,olx.kz,,,463
Примем охранников мужчин и женщин вахтовым методом,,0,,0,https://www.olx.kz/obyavlenie/rabota/primem-ohrannikov-muzhchin-i-zhenschin-vahtovym-metodom-IDoEk6l.html,olx.kz,,,478
Су-шеф в ресторан Cinotti,ТОО Sandyq World,1,"от 500 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132246410?hhtmFrom=vacancy_search_list,hh.kz,"akniet holding — ресторанное направление группы aq niet. мы запускаем новый итальянский ресторан cinotti и ищем су-шефа, который возьмёт под контроль ночную кухню и обеспечит стабильный уровень завтраков. ваш результат в работе (ценный конечный продукт): стабильная и своевременная отдача завтраков без провалов по качеству контроль ночной смены кухни: порядок, заготовки, дисциплина команда работает чётко, без сбоев и потери темпа соблюдение стандартов и технологических карт на 100% это не просто про готовку. это про управление сменой, контроль качества и ответственность за результат. обязанности: организация и контроль работы кухни в ночную смену контроль приготовления завтраков (шведская линия / a la carte) управление командой поваров, постановка задач и контроль выполнения контроль заготовок и своевременное пополнение соблюдение санитарных норм и стандартов кухни контроль качества блюд и подачи взаимодействие с шеф-поваром требования: опыт работы су-шефом или старшим поваром от 2 лет обязателен опыт работы в отелях и с завтраками понимание работы шведской линии и утреннего сервиса умение управлять командой и держать дисциплину готовность работать в ночную смену ответственность, системность, умение держать темп условия: график 5/2 (с 22:00 до 10:00) заработная плата обсуждается по итогам интервью официальное трудоустройство питание предоставляется работа в структуре akniet holding участие в запуске нового проекта как откликнуться: в сопроводительном письме кратко ответьте: сколько человек было у вас в подчинении? какой объём завтраков (в гостях) вы закрывали за смену? если вы умеете управлять кухней, держать стандарт и не теряться в ночной загрузке — откликайтесь. здесь важен не просто опыт, а способность держать результат каждый день.",,275
Инженер по технической поддержке / Pre-sales инженер,ТОО Центр технологий Казахстан,1,"от 1 000 000 до 1 500 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132075185?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: 1.подготовка технических решений и коммерческих предложений 2.участие в проектах (презентации, тендеры, внедрение) 3.техническая поддержка клиентов (удаленно и на объекте) 4.настройка и запуск оборудования (ipc, nvr, vms) 5.проведение обучения для партнеров и клиентов 6.сопровождение проектов совместно с отделом продаж. требования: 1.опыт работы от 2 лет в сфере видеонаблюдения / it / слаботочных систем 2.понимание: систем видеонаблюдения (ip камеры, регистраторы) сетевых технологий (tcp/ip, poe, коммутаторы) 3.умение самостоятельно решать технические задачи 4.готовность к частым выездам на объекты 5.владение русским языком (обязательно) английский или китайский — плюс ответственность, обучаемость, коммуникабельность условия: будет преимуществом: опыт работы у производителей или системных интеграторов опыт участия в крупных проектах (гос. объекты, образование, безопасность) опыт проведения технических тренингов. будет преимуществом опыт работы с брендами: hikvision / dahua technology / uniview наличие собственной клиентской базы",,319
Грузчик в магазин,,0,,0,https://www.olx.kz/obyavlenie/rabota/gruzchik-v-magazin-IDqnA0d.html,olx.kz,,,580
Специалист call-центра (без продаж),ООО Диалогия,1,от 500 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/131546448?hhtmFrom=vacancy_search_list,hh.kz,"компания «диалогия» — это рекламное агентство, основным направлением деятельности которого является продвижение объектов недвижимости. обязанности: не продажи! только обзвон клиентов для уточнения информации по их предпочтениям в выборе недвижимости; перевод целевого клиента на застройщика; работа по скрипту. требования: желательно опыт в телемаркетинге, грамотная речь, чёткая дикция, ясность и логичность высказываний; наличие гарнитуры, стабильного интернет-соединения, тишина в рабочее время. условия: оплата 1000-3500 тенге в час + бонусы, в зависимости от результатов работы; еженедельная выплата; удаленная работа, возможность работать неполную смену; оплачиваемый испытательный срок; бесплатное обучение; возможность расти внутри компании.",,145
Таксопарк Яндекс | Яндекс такси для водителей | Подключение водителей,,0,,0,https://www.olx.kz/obyavlenie/rabota/taksopark-yandeks-yandeks-taksi-dlya-voditeley-podklyuchenie-voditeley-IDqyEYb.html,olx.kz,,,607
Требуется водитель в компанию со своим автомобилем,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-voditel-v-kompaniyu-so-svoim-avtomobilem-IDqhhnN.html,olx.kz,,,536
Требуются специалисты в ремонте легкового транспорта,,0,730 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-spetsialisty-v-remonte-legkovogo-transporta-IDqMaqc.html,olx.kz,,,827
"Требуется машинисты бульдозеров Т-130,Т-170,ДЭТ-320.",,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-mashinisty-buldozerov-t-130-t-170-det-320-IDpkaMz.html,olx.kz,,,840
Регистратор/администратор в клинику,ТОО АМАНАТ МЕД АКАДЕМИ,1,"300 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132145086?hhtmFrom=vacancy_search_list,hh.kz,"мед центр amanat med в срочном поиске администратора! мы ищем активного, целеустремленного сотрудника, с опытом работы от 2 лет админом. обязанности: встреча пациентов; ведение записи на прием, картотеки и клиентской базы; прием оплаты, сдача отчетности; поручения руководства. требования: опыт работы регистратором/администратором обязателен; грамотно поставленная речь; знание казахского и русского языков; активность, коммуникабельность, стрессоустойчивость; презентабельный внешний вид. условия: график работы 5/2, с 9:00 до 19.00, выходные плавающие, среди недели; своевременная заработная плата, без задержек, 2 раза в месяц; дружный молодой коллектив; обучение по специфике работы.",,370
Главный бухгалтер,ТОО PARASAT II,1,"от 1 000 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132234272?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: координирует работу бухгалтерии в целом; -осуществляет организацию бухгалтерского учета и финансово-хозяйственной деятельности организации; -взаиморасчеты с покупателями (реализация продукции и эсф-продажа квартир 1 раз в год, услуги 1 раз в месяц); -сдача статистической отчетности; -выпуск готовой продукции -1 раз в год; -акты сверок с поставщиками и покупателями; в подчинении 3 бухгалтера (материальный бухгалтер, бухгалтер по ддс и бухгалтер по налогам и зарплате). требования: знание всех участков бухгалтерского учета; - наличие сертификата ""профессиональный бухгалтер"" обязательно! - знание пк на уровне уверенного пользователя, знание программы 1с 8.3 , знание программ microsoft office; - умение работать в режиме многозадачности; - аккуратность и внимательность; - коммуникабельность, организованность и дисциплинированность. условия: официальное трудоустройство, - комплексный обед, - развозка.",,269
"Нужна семья на ферму - постоянная работа, хорошие условия",,0,,0,https://www.olx.kz/obyavlenie/rabota/nuzhna-semya-na-fermu-postoyannaya-rabota-horoshie-usloviya-IDqqrJA.html,olx.kz,,,597
Работник склада,ИП Сантехника,1,"от 250 000 до 345 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132193440?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: приём и разгрузка товара от поставщиков. размещение и хранение продукции на складе. комплектация и подготовка заказов к выдаче. поддержание чистоты и порядка на рабочем месте. требования: ответственность, аккуратность, дисциплинированность. готовность к физической работе. опыт работы на складе будет преимуществом, но не обязателен условия: официальное оформление. стабильная заработная плата. удобный график работы дружный и сплочённый коллектив.",,308
Оператор в киберспортивный клуб,ИП TOP GAME,1,"от 200 000 до 220 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131489166?hhtmFrom=vacancy_search_list,hh.kz,обязанности: решать локальные проблемы с пк помогать с настройкой пк и игр регистрировать новых пользователей уборка игровых мест разносить напитки и еду требования: уверенный пользователь пк опрятность коммуникабельность пунктуальность ответственность условия: график 4/2 оплата два раза в месяц предоставим рабочую форму: футболку и кофту с логотипом,,424
Разнорабочий,ТОО Промышленные Строительные Технологии,1,"от 350 000 до 450 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132107883?hhtmFrom=vacancy_search_list,hh.kz,"разнорабочие требуются на строительный объект (жк) и на завод жби в астане обязанности выполнение вспомогательных строительных работ погрузка/разгрузка материалов поддержание порядка на рабочем месте помощь специалистам на объекте и производстве требования ответственность и трудолюбие физическая выносливость опыт работы приветствуется, но не обязателен условия график работы: 6/1 время работы: с 08:00 до 19:30 оклад: от 350 000 до 450 000 тенге (в зависимости от опыта и объема работы) своевременная выплата заработной платы возможность долгосрочного трудоустройства",,311
Требуется водитель на самосвал Камаз 15 тонн,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-voditel-na-samosval-kamaz-15-tonn-IDpGRFM.html,olx.kz,,,527
Бренд-менеджер,ТОО JS Алматы,1,от 700 000 до 1 300 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/131742960?hhtmFrom=vacancy_search_list,hh.kz,"бренд-менеджер в сеть караоке найдись! мы не строим обычную сеть караоке. мы создаём главный развлекательный продукт в каждом городе, где работаем. сейчас ищем бренд-менеджера, который сможет упаковать, усилить и масштабировать этот статус. человека, который мыслит не «как у всех», а как лидер категории. что предстоит делать: — управлять smm-командами по всей сети и задавать им уровень — финально утверждать весь визуал: от афиш до digital-креатива — придумывать и усиливать акции, инфоповоды и маркетинговые механики — выстраивать единый стиль бренда: визуально и по смыслам — следить за тем, чтобы в каждом городе бренд ощущался как №1 кого мы ищем: — опыт в маркетинге / брендинге от 4 лет — сильное креативное мышление и высокая насмотренность — понимание, как создаются лидеры рынка, а не «ещё один проект» — вкус, требовательность к деталям и умение держать планку — способность принимать решения и нести за них ответственность что вы получите: — доход от 700 000 до 1 300 000 ₸ — гибридный формат работы, локально находиться в г. алматы — реальное влияние на бренд в нескольких городах — свободу в идеях и быстрые решения без бюрократии — команду, с которой можно делать сильные и заметные проекты — возможность построить один из самых узнаваемых развлекательных брендов на рынке адрес: маркова 28а",,47
Менеджер Каспий магазин кабинета,ИП Opportunity International,1,"от 150 000 до 500 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/131841427?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: поиск и закуп товаров (китай / локальные поставщики) анализ ниш и выбор прибыльных товаров ведение переговоров с поставщиками контроль продаж (kaspi, маркетплейсы) расчет себестоимости, маржи и чистой прибыли планирование закупок и оборота ведение таблиц и отчетности (ежедневно/еженедельно) управление складом (остатки, упаковка, логистика) контроль качества товара и работа с возвратами участие в запуске новых товаров и проектов требования: желание расти в бизнесе и зарабатывать быстрая обучаемость (обучу всему с нуля) ответственность и дисциплина аналитическое мышление (умение считать, считать и еще раз считать) умение работать в таблицах (excel / google sheets — обязательно) коммуникабельность (переговоры с поставщиками) стрессоустойчивость (иногда будет жестко 😄) готовность брать на себя ответственность 💡 будет плюсом: опыт в продажах / маркетплейсах знание китайских платформ (1688, alibaba) базовое понимание бизнеса / финансов условия: полное обучение бизнесу (от закупа до продаж) работа напрямую с предпринимателем реальный рост до позиции операционного директора / партнера оклад + бонусы от прибыли возможность влиять на доход (чем лучше работаешь — тем больше зарабатываешь) динамичная работа без рутины график: полный рабочий день",,350
Медицинская сестра/Медицинский брат,ГКП на ПХВ Детская городская клиническая инфекционная больница,1,"от 180 700 до 400 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132056927?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: знакомится с направлением больного и сопровождает его в кабинет врача, выслушивает жалобы больного и направляет его к дежурному врачу, заполняет паспортную часть медицинской карты стационарного больного, осматривает больного на педикулез, производит измерение температуры тела у больных, выполняет процедуры назначенные врачом, взвешивает больных, помогает больным во время осмотра врачом, осуществляет по указанию врача вызов консультантов и лаборантов, следит за качеством санитарной обработки больных, осуществляет забор кала, мочи, рвотных масс, получает у старшей мед.сестры медикаменты и обеспечивает их хранение, следит за санитарным состоянием в отделении и контролирует работу младшего медицинского персонала. ведет по установленной форме учетно-отчетную документацию. ​​​​ требования: техническое и профессиональное (среднее специальное, среднее профессиональное) медицинское образование по специальности «сестринское дело» (или «лечебное дело», «aкушерское дело»), сертификат специалиста «сестринское дело» или послесреднее образование по специальности «сестринское дело» (прикладной бакалавриат) или высшее медицинское образование по специальности «лечебное дело», «педиатрия», бакалавриат по специальности «общая медицина», «сестринское дело» и сертификат специалиста «сестринское дело». ​​​​​ условия: 1/2 ​​​​",,372
Требуются сушисты и пиццоры можно без опыта работы,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-sushisty-i-pitstsory-mozhno-bez-opyta-raboty-IDpXn7e.html,olx.kz,,,552
"Специалист центра обслуживания, г. Есик",АО ЕНПФ,1,,0,https://almaty.hh.kz/vacancy/132199022?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: консультирует физические и юридические лица по вопросам накопительной пенсионной системы республики казахстан; принимает и подписывает заявления об открытии индивидуальных пенсионных счетов по учету обязательных профессиональных пенсионных взносов, с последующим вводом данных заявлений в базу данных фонда; оформляет и подписывает договоры о пенсионном обеспечении по учету добровольных пенсионных взносов с последующим вводом данных пенсионных договоров в базу данных фонда; принимает, проверяет, формирует и регистрирует заявления вкладчиков (получателей) фонда о назначении пенсионных выплат, переводе пенсионных накоплений в порядке, установленном действующим законодательством республики казахстан и внутренними нормативными документами фонда; осуществляет выдачу выписок с индивидуального пенсионного счета вкладчика (получателя) фонда в порядке, установленном действующим законодательством республики казахстан и внутренними нормативными документами фонда; вносит изменения (дополнения) в реквизиты вкладчика (получателя) фонда в порядке, установленном действующим законодательством республики казахстан и внутренними нормативными документами фонда; оформляет и подписывает соглашения об изменении (определении) способа информирования в порядке, установленном действующим законодательством и внутренними нормативными документами фонда; осуществляет работу по персональному консультированию вкладчиков (получателей) по вопросам планирования пенсии; формирует реестры заявлений вкладчиков (получателей) фонда о назначении пенсионных выплат и переводе пенсионных накоплений для последующей передачи в операционный отдел филиала фонда; проводит информационно–разъяснительную работу с вкладчиками (получателями) фонда посредством предоставления информации о деятельности фонда; осуществляет работу по устранению кредиторской задолженности по выплатам и переводам пенсионных накоплений. требования: высшее или среднее специальное экономическое (предпочтительно) или юридическое, или техническое, или социологическое, или педагогическое, или по специальности – «социальная работа» в части оказания услуг населению в области социального обеспечения; при наличии высшего образования без опыта работы, при наличии среднего специального образования - не менее 2 (двух) лет по функциональному направлению должности; навыки работы на компьютере и с другой офисной техникой, программным обеспечением: microsoft оffice (word – базовый уровень, excel – базовый уровень), outlook. предпочтительно владение государственным языком; предпочтительно владение государственным языком. мы предлагаем: оформление согласно тк рк; график работы: 5/2, полный рабочий день; добровольное медицинское страхование; своевременная заработная плата; ежегодный оплачиваемый отпуск 28 дней; обучение и возможности профессионального роста. если вы готовы стать частью нашей команды, мы будем рады познакомиться и обсудить возможности сотрудничества.",,262
Помощник по работе с командой,ТОО Successful choice,1,от 300 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132070202?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: - координация и поддержка работы команды - контроль выполнения задач и сроков - взаимодействие с сотрудниками и руководством - работа с маркетплейсами (размещение товаров, обновление информации, контроль заказов) - ведение отчетности и рабочих таблиц - помощь в организационных и административных вопросах - работа с документами и внутренними процессами компании требования: - русский язык — свободное владение (обязательно) - казахский язык — свободное владение (обязательно) - английский язык — предпочтительно - свободное владение компьютером (ms office, google docs, мессенджеры) - опыт работы с маркетплейсами (kaspi, wildberries, ozon и др.) — приветствуется - организованность, ответственность, коммуникабельность - умение работать в режиме многозадачности - быстрая обучаемость условия: - заработная плата: 300 000 тенге + бонусы - работа в стабильной компании - возможность карьерного роста - дружный коллектив - обучение и поддержка на этапе адаптации",,196
Требуются рабочие на строительство,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-rabochie-na-stroitelstvo-IDqf8n2.html,olx.kz,,,847
Разнорабочие требуются. Садчиктер. Выставщиктер қажет. Обьем. Сдельная,,0,,0,https://www.olx.kz/obyavlenie/rabota/raznorabochie-trebuyutsya-sadchikter-vystavschikter-azhet-obem-sdelnaya-IDq0Smq.html,olx.kz,,,710
Продавец-консультант,ИП ДУЙСЕНОВА Н.М.,1,от 200 000 до 400 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132130774?hhtmFrom=vacancy_search_list,hh.kz,"продавец-консультант в магазин женской одежды obuv101_ildi место работы: г. уральск, трк орал 1 этаж obuv101_ildi — это магазин стильной женской одежды, где ценят вкус, качество и внимательное отношение к каждой клиентке. ищем продавца-консультанта, который поможет выглядеть уверенно и красиво каждый день. что нужно делать: •консультировать клиентов по ассортименту •помогать с подбором одежды и созданием образов •работать с кассой, терминалом и товаром •поддерживать порядок в торговом зале •участвовать в приемке и выкладке товара что мы ожидаем: •коммуникабельность, аккуратность, вежливость •интерес к моде и стилю •опыт работы в продажах будет плюсом •ответственное отношение к работе условия: •график работы: 5/2 с 10:00 до 19:00/13:00 до 22:00 обеденный перерыв 1 час •оклад + % с личных продаж •уютное рабочее место и сплочённая команда •скидки на продукцию магазина если вы любите моду, умеете находить подход к людям и хотите работать в стильной атмосфере — ждём ваш отклик",,108
Упаковщик/Комплектовщик,ООО МК Эксперт,1,от 500 000 до 750 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132060831?hhtmFrom=vacancy_search_list,hh.kz,"работа в россии , с проживанием и питанием !! внимание! на территории склада обеспечен особый режим защиты объекта от любых актов незаконного вмешательства. мы гарантируем безопасность наших сотрудников! наша компания в поисках сотрудников на вакансию ""комплектовщик"" на склад. приглашаем всех желающих на работу вахтовым методом в г. москва и м.о. принимаем без опыта работы, предусмотрено полное обучение , адрес офиса в казахстане (г. шымкент, проспект тауке -хана, дом 43). обязанности: ✔ работа с терминалом сбора данных ; ✔ комплектация и сканирование интернет-товаров ; мы предоставляем: ✔ зарплата без задержек ; ✔ еженедельные авансы ; ✔ возможность выбора локации склада ; ✔ бесплатное проживание в корпоративном общежитии вблизи объекта ; ✔ домашние комплексные обеды на смене за счёт компании ; ✔ официальное трудоустройство , помощь с оформлением документов ; ✔ график 6/1, смены день/ночь; ✔ возможность брать оплачиваемые подработки ; ✔ оплата проезда от шымкента до москвы ; ✔ предоставление сим карты для связи на территории рф ; ✔ развозка работников до предприятия и общежития ; ✔ имеется карьерный рост, при проявлении себя ; ✔ постоянная обратная связь с ведущим вас менеджером ; ✔ стабильная работа , без сезонных изменений ; ✔ дружный коллектив ; ✔ опытные и грамотные наставники ; авансы от 15.000 тенге выдаются каждую неделю ; заработок за смену от 15.000 тенге до 25.000 тенге . на все интересующие вас вопросы с радостью ответит наш менеджер . свяжитесь с ним напрямую через whatsapp или откликнитесь на эту вакансию. вам так же подойдет наша вакансия если вы искали: работа в ozon, озон express, wildberries, яндекс маркет, яндекс лавка, пятерочка, перекресток впрок, дикси, сдэк, dhl, самокат, днс, связной склад, major logistics, беру, лента, ашан, глобус, детский мир, утконос, ламода, lamoda, сбер маркет, сберлогистика, вкусвилл, комплектовщик, комплектовщица, работник склада, упаковщик",,60
Требуются рабочие на предприятие,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-rabochie-na-predpriyatie-IDkqndU.html,olx.kz,,,631
