title,company_name,has_company_name,salary,has_salary,url,source,description,label,id
Требуется санитарка в стоматологию,,0,130 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-sanitarka-v-stomatologiyu-IDqJM0E.html,olx.kz,,,684
Медицинская сестра/Медицинский брат,ТОО МедЭстетик,1,от 350 000 до 400 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132082611?hhtmFrom=vacancy_search_list,hh.kz,"в клинику эстетической и пластической медицины dostykmed требуется: медсестра! профессиональные навыки: требования: • медицинское образование • действующий сертификат медицинской сестры • опыт работы приветствуется • аккуратность, ответственность и пунктуальность • умение работать в команде • вежливое общение с пациентами обязанности: • подготовка кабинетов к приёму пациентов • ассистирование врачам во время процедур • соблюдение санитарно-гигиенических норм • ведение медицинской документации • контроль расходных материалов и препаратов мы предлагаем работу в современной клинике, комфортные условия и дружный коллектив 📆 график работы: 5/2 с пн по пт с 08:30 до 19:00; в сб с 08:30 до 15:00, в воскресенье выходной день. ( серди недели выходной день и воскресенье выходной день) • дружный женский коллектив 📍адрес: митина, 4/1 📲",,99
Срочно требуется бухгалтер,,0,,0,https://www.olx.kz/obyavlenie/rabota/srochno-trebuetsya-buhgalter-IDqKexn.html,olx.kz,,,574
Администратор-кассир в компьютерный клуб,ИП КУАНЫШ АТ,1,"от 220 000 до 231 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131880544?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: полный учет и контроль кассовых операций: принятие оплаты наличными/безналичными, оприходовать товары сверяясь по накладной, полная отчетность по закрытию смены. предоставлять качественный сервис клиентам. следить за запасом товаров; своевременно заполнять буфет, выкладывать товары по ассортименту. относится ответственно за чистоту клуба, проверять правильность выполнение обязанностей операторов и техперсонала. требования: пунктуальность стрессоустойчивость коммуникабельность умение работать в команде опрятность условия: график работы посменный(12 часов) 4/2 (+ ночные смены) 2 дневные с 8:00 до 19:30, 2 ночные смены с 19:30 до 8:00 предоставим рабочую форму футболка и кофта с логотипом",,407
Нужен пекарь с опытом,,0,,0,https://www.olx.kz/obyavlenie/rabota/nuzhen-pekar-s-opytom-IDqMsyl.html,olx.kz,,,503
Главный бухгалтер в единственном лице,ТОО ВИЗАМЕТРИК,1,от 1 600 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132124330?hhtmFrom=vacancy_search_list,hh.kz,"обязанности (с элементами офис-менеджмента): полное ведение кадрового, бухгалтерского, налогового учета компании; подготовка и своевременная сдача отчетности в налоговые и статистические органы (департамент статистики, национальный банк); ведение учета ндс (начисление, контроль, оптимизация, возмещение); ведение учета операций с нерезидентами (контракты, валютный контроль, трансфертное ценообразование — при необходимости); контроль корректности и своевременного отражения бухгалтерских операций на счетах бухгалтерского учета; контроль документооборота, отслеживание поступающих документов;​​​​ соблюдение установленных сроков ежемесячного закрытия отчетного периода. координация и управление офисом взаимодействие с налоговыми и другими проверяющими органами (сопровождение камеральных и выездных проверок, подготовка документов по требованиям); участие в формировании учетной политики, разработке внутренних финансовых и нормативно - правовых документов компании; управленческая отчетность на еженедельной и ежемесячной основе; требования: высшее экономическое образование и/или доп. образование в области бухгалтерского учета; опыт работы главным бухгалтером: 3-5 лет на предприятиях на общеустановленном режиме знание бухгалтерских проводок, умение читать оборотно-сальдовую ведомость; практический опыт работы с ндс (в т.ч. международные операции); опыт работы с нерезидентами (экспорт/импорт, валютные операции); знание и опыт работы с вэд; знание валютного контроля; навыки опыт управления небольшим офисом; умение работать в режиме многозадачности (одновременный учет, hr (1с зуп), касса) и расставлять приоритеты; продвинутый пользователь 1с: бухгалтерия 8.3, зуп, ms office, excel (опыт работы с таблицами); опыт прохождения проверок. будет преимуществом: опыт работы в международной компании знание мсфо опыт автоматизации учета английский язык — понимание речи, способность ответить на вопросы (коммуникация с руководством) личные качества: внимательность к деталям ответственность системное мышление самостоятельность конфиденциальность условия: все гарантии в соответствии с тк рк, своевременная выплата официальной заработной платы ; график работы 5/2, с 8.30 до 17.30; работа в офисе компании; местоположение офиса: город астана, проспект сарыарка д.6, бц ""арман"", офис 1140",,48
Администратор на ресепшен в фитнес клуб INVICTUS HIGHVILL,ТОО INVICTUS HIGHVILL,1,от 200 000 до 250 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/131880706?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: консультация по услугам прием платежей мониторинг работы тех персонала отчетность по кассе требования: знание казахского/русского/английского грамотная речь условия: график 5/2, утро с 7:00 до 15:30, вечер с 15:30 до 00:00 (сменно) доступ в премиальный фитнес клуб",,33
Юрист,ТОО Научно-производственная фирма Пружина,1,"от 800 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132189242?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: составление контрактов вэд с ""нуля"" или глубокая правовая экспертиза проекта контрагента; правовое сопровождение исполнения контрагента вэд, консультация по всем вопросам, подготовка дополнительных соглашений, претензионная работа; детальная проработка базиса поставки валютного регулирования и способов расчетов; формирование условий о валюте, порядке платежей; участие в разработке документов правового характера; участие в разработке документов смк в части, его касающейся деятельности; консультировать работников компании по организационно-правовым и иным юридическим вопросам, подготавливать заключения и оказывать содействие в оформлении документов и актов имущественно-правового характера; готовить совместно:-с другими подразделениями организации материалы о правонарушениях для передачи их в суд, следственные и судебные органы; участие в судебных заседаниях, изучение, анализ и обобщение результатов рассмотрения претензий, судебных и арбитражных дел; работа на портале госуслуг: регистрация, перерегистрация предприятия; правовая экспертиза по приказам личного состава, по основной деятельности, трудовым договорам, гпх, двоу; подготовка доверенности; требования: высшее юридическое образование; опыт работы от 5 ти лет; условия: график работы: 5/2. с 09.00-18.00ч. выходные дни: суббота, воскресенье; офис по адресу: г. костанай, ул. перонная, 5;",,201
Водитель,ТОО Электрозавод сервис,1,от 200 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132242561?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: управление служебным автомобилем компании своевременная доставка сотрудников, документов и грузов обеспечение безопасного и аккуратного вождения контроль технического состояния автомобиля прохождение своевременного то, заправка, мойка ведение путевых листов и отчетности соблюдение правил дорожного движения требования: наличие водительского удостоверения категории b (при необходимости указать c) опыт работы водителем от 2–3 лет отличное знание города (шымкент) ответственность, пунктуальность аккуратный стиль вождения опыт работы на служебном транспорте будет преимуществом условия: официальное трудоустройство согласно тк рк график работы: 5/2 (возможны выезды вне графика — при необходимости) стабильная заработная плата предоставление служебного автомобиля оплата гсм и расходов на обслуживание комфортные условия труда",,135
Администратор,ТОО SULEIMEN CLINIC,1,от 200 000 до 400 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132262190?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: консультирование и регистрация пациентов; * осуществление продаж услуг центра и сопутствующих товаров; * составление и согласование оптимального графика работы для сотрудников центра и пациентов; * делопроизводство, отчеты, инвентаризация; * кассовая дисциплина * поддержание комфорта и приятной атмосферы для пациентов, предоставление высокого сервиса * поддержка руководителя требования: * опыт работы администратором, опыт в продажах * коммуникабельность, инициативность, ответственность * презентабельный внешний вид, хорошо поставленная речь. * высшее образование; * навыки общения с клиентами/пациентами; * компьютерная грамотность: владение программами windows, ms office, internet; приветствуются1с бухгалтерия: * ответственность, порядочность, целеустремлённость * коммуникативные навыки или умение работать в команде; * навык ведения переговоров с клиентами; * умение работать с большими объёмами информации; * грамотная речь и поставленная дикция условия: * график работы 6/1, 09:00-18:00 * з/п: оклад + бонусы * трудоустройство согласно тк рк; * обучение",,28
Таксопарк Яндекс | Яндекс такси для водителей | Подключение водителей,,0,,0,https://www.olx.kz/obyavlenie/rabota/taksopark-yandeks-yandeks-taksi-dlya-voditeley-podklyuchenie-voditeley-IDqyFtj.html,olx.kz,,,745
Администратор,ИП Ибраев,1,"от 350 000 до 500 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131485380?hhtmFrom=vacancy_search_list,hh.kz,в гостиницу требуются администраторы 📍 адрес: абая — ауэзова график работы: 1 смена: 09:00–21:00 (12 часов) — 13 000 тг + бонусы 2 смена: 21:00–09:00 (12 часов) — 13 000 тг + бонусы 💰 зарплата: — выплата раз в неделю — бонусы выдаются сразу после смены 👩‍💼 требования: — обязательное знание казахского и русского языков — ответственность и вежливость — опыт работы приветствуется 📋 обязанности: — заселение и выселение гостей — контроль работы горничных — общение с гостями и решение возникающих вопросов 🏠 жильё предоставляется,,231
Жүргізушілер қажет !!!,,0,,0,https://www.olx.kz/obyavlenie/rabota/zhrgzushler-azhet-IDqk4VB.html,olx.kz,,,490
Помощник бухгалтера,ТОО GREEN GARDEN (ГРИН ГАРДЕН),1,"от 380 000 до 430 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132066697?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: выписка первичной документации - реализация, эсф, снт, банковские и кассовые документы, акты сверок, счета на оплату, перемещение склад-магазины, приход товара, списание, инвентаризация. работа с исходящей - входящей корреспонденцией. отвечать на звонки в бухгалтерии, разбираться с клиентами по каким либо вопросам связанные с документацией. помощь главному бухгалтеру (по необходимости) - разноска банка, составление писем, прочее. составление договоров, доп соглашений с покупателями (по шаблону), четкое отслеживание наличия оригиналов и сроков. сверка документов - возврат от клиентов оригиналов накладных, доверенностей. подшивка документов в папки, и четкий контроль всей документации. подготовка всей необходимой документации для сдачи отчётов. требования: иметь среднее профессиональное (экономическое) образование; опыт работы не менее 1 года условия: график работы с 09-00 до 18-00",,379
Оператор видеонаблюдения,ТОО DS Trading Company,1,"от 15 000 ₸ за смену, на руки",1,https://almaty.hh.kz/vacancy/131574180?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: контроль за обстановкой на объекте через систему видеонаблюдения. выявление и предотвращение нарушений, фиксирование инцидентов. оперативное реагирование на внештатные ситуации. ведение отчетности по выявленным нарушениям. требования: опыт работы оператором видеонаблюдения или в сфере безопасности от 1 года . уверенный пользователь пк. внимательность, оперативность в принятии решений. ответственное отношение к работе. условия: график работы сменный стабильная заработная плата. ждем ваши отклики!",,289
Backend-разработчик,Учреждение SDU University,1,"от 580 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132062962?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: организация и контроль работы команды backend-разработчиков; проектирование и реализация архитектуры backend-решений; контроль качества кода, проведение код-ревью; оптимизация производительности и безопасности серверных решений; разработка и поддержка restful api; взаимодействие с другими командами (frontend, qa, devops, проектный менеджер и др.); разработка и внедрение технических стандартов и документации; обучение, наставничество и развитие команды; участие в планировании спринтов, оценке задач, расстановке приоритетов; разрешение технических сложностей, консультирование команды по сложным вопросам; внедрение ci/cd, автоматизация процессов разработки; контроль соблюдения сроков и качества выполнения задач; требования: фреймворк laravel; git (bitbucket); php, oracle, c#, pl/sql, sql; опыт написания unit, feature тестов; ооп паттерны; опыт работы с redis, docker, docker swarm; ci/cd; понимание oop; ​​​ условия работы: официальное трудоустройство в соответствии с трудовым кодексом рк; график работы: полный рабочий день (08:30-17:30), обеденный перерыв 1 час; социальный пакет: курсы английского языка со скидкой до 50%; доступ к инновационной библиотеке sdu university; возможности для занятий спортом (тренажерный зал и настольный теннис); наличие полезных и вкусных обедов со скидкой в 50%; доступ к медицинским услугам, включая консультации с врачами в медицинском центре ""жануя""; наличие центра бесплатной психологической помощи; участие в регулярных тренингах, семинарах и конференциях;",,419
Требуется мастера в салон красоты,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-mastera-v-salon-krasoty-IDqHLzp.html,olx.kz,,,675
Бухгалтер на первичную документацию,ТОО Pilove Catering,1,"от 400 000 до 500 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132176613?hhtmFrom=vacancy_search_list,hh.kz,"основные обязанности: • учет доходов: ведение раздельного учета выручки по заказчикам (столовые, контрагенты) и видам деятельности, выставление актов, эсф, счетов - проведение сверка с заказчиками согласно актам сверки, контроль возврата подписанных актов, и т.п. • учет приобретений: ведение раздельного учета по приобретениям по поставщикам и видам тмц. учет поприобретениям и списаниям тмц, работ, услуг по заказчикам - по объектам и видам деятельности. • учет фот: учет затрат по оплате труда (фот), проверка табелей учета рабочего времени, начисление зарплаты к выдаче, с учетом доп. начислений, авансов отпускных,больничных, и составление ведомостей. • отчетность: составление ежемесячной управленческой отчетности (отчеты о прибылях и убытках, отчет движения денежных средств с расшифровками). требования к кандидату: • образование: высшее профильное (экономика, бухгалтерский учет, финансы). • опыт работы: от 3 лет на аналогичной должности (желательно в сфере общепита или производства). • навыки: уверенный пользователь 1с 8.3 («бухгалтерия», желательно «общепит»), знание ms excel (сводные таблицы, итп). • знания: правила бухучета, учет тмц, знание основ налогового законодательства. условия работы: • график: обычно 5/2, полный рабочий день. • оформление по тк рф. • стабильная заработная плата. перспектива роста. ключевые компетенции: • навыки работы с первичной документацией.​ • ответственность, внимательность, аккуратность в работе с документами. • умение работать с большим объемом информации и данных. • своевременное предоставление требуемых отчетов надлежащим образом. • способность быстро обучаться, правильное реагирование на замечания.",,392
Требуются автомойщики,,0,6 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-avtomoyschiki-IDosTKT.html,olx.kz,,,593
Требуются водители Яндекс,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-voditeli-yandeks-IDqJQRw.html,olx.kz,,,499
Специалист службы технической поддержки пользователей,"AIR ASTANA, АО",1,,0,https://almaty.hh.kz/vacancy/132161419?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: поддержка пользователей в области информационных технологий. обеспечение бесперебойности работы оборудования и программного обеспечения (по). установка и настройка прикладного по. удаленная работа с пользователями диагностика и устранение неисправностей компьютерной техники. содержать полностью в рабочем состоянии парк компьютерного оборудования ит инфраструктуры. вести журнал расходных материалов и компьютерных комплектующих. принимать участие в ит проектах, связанных с персональными компьютерами (далее пк), телефонией, сетью и системой электронной регистрации пассажиров. не допускать к работе на рабочих станциях и серверах третьих лиц. осуществлять периодические контрольные проверки всех рабочих станций и тестирование правильности функционирования средств антивирусной защиты. требования: техническое образование в области информационных технологий. предыдущий опыт работы по специальности до 1 года. знание русского и английского языков (средний уровень). базовые знания операционных систем и сетевое окружение. продукты майкрософт. технические знание компьютерной техники. мы используем современные инструменты подбора, включая платформу sobes.kz с ai-ботом для первичного скрининга. после отклика вы можете получить сообщение в whatsapp от с официального аккаунта “air astana careers”, а также приглашение записать короткие аудио- или видеоответы на вопросы. это помогает нам быстрее познакомиться с вами и ускоряет процесс рассмотрения заявки.",,139
Повар на горячий цех,ТОО Рестопарк_кз,1,,0,https://almaty.hh.kz/vacancy/132198868?hhtmFrom=vacancy_search_list,hh.kz,,,63
Требуется шиномонтажник,,0,80 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-shinomontazhnik-IDqMtCX.html,olx.kz,,,472
Требуется ШЕФ-БАРИСТА в кафе с опытом работы,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-shef-barista-v-kafe-s-opytom-raboty-IDqKBBz.html,olx.kz,,,648
Бухгалтер,ТОО West Power Group /Вест Пауэр Групп/,1,от 400 000 до 600 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132253689?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: полное ведение бухгалтерского и налогового учета тоо (оур, плательщик ндс). производственный учет: настройка спецификаций, расчет фактической себестоимости продукции, контроль списания сырья и упаковки. вэд (импорт рф): работа с контрактами, сдача фно 328.00, подтверждение ндс на импорт (16%). складской учет: ведение виртуального склада, выписка эсф и снт (работа с крупными торговыми сетями). взаимодействие с банками (валютный контроль) и налоговыми органами. подготовка управленческой отчетности для собственника и инвестора. требования: опыт работы на производстве (пищевое — как преимущество) от 3-х лет. свободное владение 1с:бухгалтерия 8.3 (желательно опыт в 1с:унф или 1с:производство). глубокое знание налогового законодательства рк 2026 г. (в т.ч. новые ставки ндс). опыт работы с ис эсф, виртуальным складом и снт — обязателен . готовность к большому объему номенклатуры и операций. условия: стабильную заработную плату без задержек. офис при производстве в г. астана.",,129
Помощник руководителя / специалист по документообороту,,0,,0,https://www.olx.kz/obyavlenie/rabota/pomoschnik-rukovoditelya-spetsialist-po-dokumentooborotu-IDqLwdi.html,olx.kz,,,826
Требуется водитель экспедитор,,0,42 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-voditel-ekspeditor-IDqJDMD.html,olx.kz,,,521
Водитель-снабженец,ТОО ZHAYIK MOTORS,1,от 250 000 до 300 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132223329?hhtmFrom=vacancy_search_list,hh.kz,обязанности: четкое выполнение поручений руководства; развоз документов по городу и забор нужных документов и продукций. требования: водительское удостоверение категории в грамотная речь желание работать и зарабатывать ориентация по городу; условия: оформление согласно тр рк; график 6/1; дружный коллектив; своевременная з/п,,65
Frontend-разработчик,АО Банк ЦентрКредит,1,,0,https://almaty.hh.kz/vacancy/132248791?hhtmFrom=vacancy_search_list,hh.kz,"мы развиваем crm-платформу и проект «единое окно оператора» - единый рабочий интерфейс для операторов и сотрудников, который объединяет несколько продуктовых модулей. платформенная команда отвечает за frontend-платформу, которая позволяет продуктовым командам независимо разрабатывать и встраивать микрофронты (react + module federation), сохраняя единые стандарты ux, безопасности и производительности.​​​​​​ вам предстоит: развивать frontend-платформу crm проектировать и поддерживать архитектуру микрофронтов готовить инфраструктуру и контракты для продуктовых команд обеспечивать масштабируемость, стабильность и единый ux «единого окна оператора мы ожидаем, что у вас есть: 3+ лет коммерческой разработки на javascript / typescript отличное знание react опыт работы с: webpack 5 module federation понимание принципов microfrontend-архитектуры опыт работы с spa в enterprise-среде продукт: crm система проект: платформа «единое окно оператора» (platform team) стек: state management: redux toolkit / rtk query, нормализация данных, кэширование, invalidation, optimistic updates. api/real-time: rest, websocket, sse, polling, retry/backoff, idempotency. persistence/offline: indexeddb, cache strategies, миграции/версии данных. routing: react router (v6+), nested routes, data loading patterns. performance: code splitting, tree-shaking, bundle analysis, memoization, virtualization, web workers, профилирование. tooling: vite/webpack, monorepo - nx, package managers (yarn), ci/cd. testing: unit/integration vitest, contract tests. quality & ops: eslint, typescript strict, sentry/observability, метрики, логирование. ui/ux: дизайн-система (mui/antd/custom), accessibility (a11y), i18n, единые ux-паттерны. в сопроводительном письме обязательно указать зарплатные ожидания.",,15
Бариста,ИП Бугимбаева Ч.Ч.,1,от 300 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132127624?hhtmFrom=vacancy_search_list,hh.kz,"мы ищем бариста, который любит кофе, людей и умеет работать в темпе. обязанности: — приготовление кофейных и авторских напитков — работа с гостями (принятие заказа, расчет) — поддержание чистоты на рабочем месте — контроль остатков и бережное отношение к оборудованию требования: — опыт работы бариста желателен — ответственность и аккуратность — умение работать быстро и в команде — вежливость и ориентация на гостя условия: график 5/2 оформление согласно тк рк дополнительные условия оговариваются на месте",,157
Водитель,ИП ГРАММАТИКОПУЛО К.И.,1,от 650 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132160700?hhtmFrom=vacancy_search_list,hh.kz,"требуются водители на автобетоносмеситель (миксер) в «акмола-бетон» компания «акмола-бетон» — производитель качественного товарного бетона в астане. в связи с расширением объемов поставок мы приглашаем в свою команду ответственных профессионалов на должность водителя спецтранспорта. мы ценим дисциплину и бережное отношение к технике. если вы профессионал своего дела, знаете астану как свои пять пальцев и хотите стабильно зарабатывать — мы ждем вас. что мы предлагаем: заработок: в среднем от 650 000 «на руки» в месяц. дружный коллектив: мы ценим вклад каждого сотрудника и создаем условия для комфортной и безопасной работы. что мы ждем от вас: права: категории c, d, e. опыт: опыт работы на спецтранспорте обязателен. личные качества: порядочность, неконфликтность и ответственность для нас это главные критерии. знание города: отличное знание астаны для оперативной логистики. готовы приступить к работе и достойно зарабатывать? звоните нам или оставляйте отклик — мы свяжемся с вами в ближайшее время!",,41
"Требуется горничные , повор Коркем палас",,0,12 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-gornichnye-povor-korkem-palas-IDqfiNw.html,olx.kz,,,493
Сортировщик,ТОО Выбор Казахстан,1,"330 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132100727?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: осуществлять переборку выгружаемой вибропрессованой продукции. подготовка вибропрессованой продукции к складированию. требования: на должность сортировщика назначается лицо, имеющее среднее специальное (техническое) образование без опыта работы или среднее образование и соответствующую подготовку по специальности. условия: график работы 5/2 официальное трудоустройство согласно тк рк своевременная заработная плата дружный коллектив развозка благодарим вас за интерес, проявленный к нашей компании. стандартный срок рассмотрения резюме - 14 дней. отсутствие ответа в течение двух недель означает, что, к сожалению, на сегодня у нас нет подходящих вакансий. при этом ваше резюме будет сохранено в нашей базе данных и если подходящая вакансия появится в последующем, мы предложим ее вам для рассмотрения. если ваш опыт работы и пожелания соответствуют требованиям и возможностям компании - мы свяжемся с вами по указанным контактам в течение двух недель.",,380
Системный администратор/инженер технической поддержки (IT Infrastructure & Retail Solutions),ТОО Decathlon,1,от 400 000 до 500 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132251037?hhtmFrom=vacancy_search_list,hh.kz,"pros retail kz, спортивный бренд decathlon— это международная компания и команда (коллеги из 70+ стран!), динамичный ритейл применяющий лучшие технологии и практики в it . мы ищем специалиста в отдел по цифровым технологиям, который возьмет на себя поддержку ит-ландшафта наших магазинов и офиса: от сетевой/серверной инфраструктуры до специализированных кассовых решений и всего спектра сопутствующих программно аппаратных решений. чем предстоит заниматься: управление инфраструктурой: поддержка, мониторинг и настройка серверов (windows/linux) и сред виртуализации (hyper-v, vmware), корпоративных устройств (laptop/mobile) и сервисов; retail-технологии: обеспечение бесперебойной работы кассовых систем (setretail), периферийного и rfid оборудования; сетевое администрирование: настройка и мониторинг сетевого оборудования (fortinet, cisco asa, aruba) в т.ч. совместно с сетевыми инженерами; работа с документами: создание/обновление документации, оплата счетов, составление отчётов, деловая переписка с коллегами и партнёрами; поддержка пользователей: администрирование учетных данных, обучение персонала основам ит-безопасности и оперативное решение технических проблем в т.ч. с привлечением внешних технических специалистов, инвентаризация и учёт оборудования; развитие: изучение технической документации, участие в сетевых и инфраструктурных проектах, в т.ч. миграции облачных сервисов, замена, установка и обновление по/оборудования, обновление ит-стандартов компании. мы ожидаем от вас: опыт: от 2 лет на аналогичной позиции в системном администрировании/технической поддержке; образование: высшее техническое (ит / информационная безопасность); технический стек: * глубокое знание стека tcp/ip, модели osi, маршрутизации и коммутации; уверенное владение windows и linux на уровне администратора системы; опыт работы с бд (postgresql, mysql); языки: английский на уровне intermediate (b1) и выше (нужен для работы с документацией и общения в международной среде); soft skills: умение объяснять сложные вещи простым языком, проактивность и готовность работать в режиме многозадачности. будет преимуществом: опыт работы с setretail, 1c и оборудованием fortinet/aruba/cisco; навыки автоматизации через скрипты (python, bash, powershell); наличие технических сертификатов (например, mcse/ccna/fca). что мы предлагаем: стабильность: официальное трудоустройство согласно тк рк и полностью «белая» заработная плата; развитие: доступ к онлайн и оффлайн тренингам, общение с экспертами по всему миру; забота: расширенный соцпакет (дмс, компенсация спорта, скидки на товары компании); признание: бонусы за стаж работы, ежемесячные и ежегодные премии по результатам kpi; атмосфера: современный офис в алматы, молодая сплоченная команда и отсутствие жесткой бюрократии.",,188
