title,company_name,has_company_name,salary,has_salary,url,source,description,label,id
Водитель-экспедитор,ИП BARAKA №1,1,"от 370 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/131956344?hhtmFrom=vacancy_search_list,hh.kz,"требуется экспедитор с личным грузовым автомобилем обязанности: доставка продукции (курт, семечки, попкорн, леденцы) по торговым точкам и партнёрам; сопровождение и контроль отгрузки товара; ведение сопроводительных документов (накладные, акты); поддержание автомобиля в исправном состоянии. ✅ требования: требуется экспедитор с личным грузовым автомобилем категория b, c ; ответственность, аккуратность, пунктуальность; опыт работы экспедитором приветствуется. условия: зарплата: от 370 000 тг+гсм ; график работы: 5/2 ; работа в стабильной компании с дружной командой; локация: г. шымкент",,267
Водитель/помощник по дому,ТОО МФО Express Finance Group,1,от 300 000 до 400 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132172116?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: комфортная и безопасная перевозка руководителя и членов его семьи; выполнение личных поручений руководителя; поддержание чистоты автомобиля и обеспечение его технического обслуживания; сохранение конфиденциальности и частной информации. требования: опыт работы персональным водителем не менее 3-х лет; стрессоустойчивость, дисциплинированность и пунктуальность; отличное знание города и его окрестностей; безупречные навыки вождения и чистая водительская история; желательно наличие собственного автомобиля, чтобы добираться до работы; готовность к ненормированному графику работы. график работы: понедельник-пятница, с 07:30 до 19:30 часов, суббота с 09:30 до 16:00 часов; возможна работа в выходные и праздничные дни. условия: официальное трудоустройство; предусмотрены премии и бонусы для работников, проработавших более 1 года.",,67
Требуется ДЕВУШКА продавец на Разливное мороженное,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-devushka-prodavets-na-razlivnoe-morozhennoe-IDqIY7n.html,olx.kz,,,626
Бухгалтер-оператор,ТОО Common Market Corporation,1,"от 390 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132228460?hhtmFrom=vacancy_search_list,hh.kz,"«common market corporation» - лидер среди предприятий оптовой торговли кондитерскими изделиями на территории республики казахстан. наша компания на рынке более 25 лет , что говорит о нашей стабильности, успешном развитии и накопленном профессионализме! на территории республики казахстан функционирует 22 наших филиала, головное предприятие находится в г. караганда. мы в поисках бухгалтера-оператора! приглашаем вас стать частью нашей команды! в ваши обязанности будет входить: участок ""товар"" ; создание накладных на реализацию, возвраты товара (без ручного набора наименований); формирование эсф, (на основании накладных); формирование акта инвентаризации в 1с. очень важно: высшее или среднее образование; знание программы 1с предприятие, версия 8.3; ответственность, исполнительность. «common market corporation»- это компания, в которой вы получите : официальное трудоустройство; стабильную з/п; 5-дневный рабочий график; полный соц.пакет; карьерный рост.",,429
Требуется разнорабочие,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-raznorabochie-IDqL5X1.html,olx.kz,,,676
Бариста,ИП YASSINA,1,"от 350 000 до 400 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132049523?hhtmFrom=vacancy_search_list,hh.kz,требуется продавец-бариста в aicha (чайные напитки) астана ул: жошы хан 14/1 график: сменный (обсуждается) обязанности: •приготовление чайных напитков •обслуживание гостей •работа с кассой •поддержание чистоты на рабочем месте требования: •ответственность и вежливость •быстрая обучаемость •опыт приветствуется (но не обязателен),,394
Требуется кондитер- заготовитель.,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-konditer-zagotovitel-IDmcIMp.html,olx.kz,,,496
Требуется сварщик на полуавтомат,,0,200 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-svarschik-na-poluavtomat-IDqM8No.html,olx.kz,,,632
Инженер-программист АСУ,ЧК Kazferro Limited,1,"от 574 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132222761?hhtmFrom=vacancy_search_list,hh.kz,"основные обязанности: -разработка, настройка и сопровождение программного обеспечения асу тп (plc, hmi, scada) -работа с оборудованием siemens (tia portal, wincc) -программирование и диагностика контроллеров -настройка и сопровождение операторских панелей и scada-систем -анализ и устранение сбоев в автоматике -ведение резервных копий программ и проектов -участие в пусконаладочных работах -оптимизация алгоритмов управления технологическим процессом -взаимодействие с подрядчиками и производителями оборудования -частичное обслуживание промышленных пк и сетей асу тп требования: -знание tia portal, wincc -понимание принципов работы плк и промышленных сетей (profinet, modbus и др.)",,248
Няня,Клещенко Вероника,1,"350 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131995440?hhtmFrom=vacancy_search_list,hh.kz,"няня для ребёнка 3 лет, девочка опыт работы с детьми. рекомендации с предыдущей работы. справка от нарколога, психиатра, флюорография. ребёнок очень активный. обязанности: приготовления еды ребенку игры развивающие с ребёнком прогулки соблюдение режима дня поддержания в чистоте предметов ребёнка: стул для кормления, коляска, обувь и т.д график работы: пн-пт с 9:00 до 19:00",,260
Водитель на Еврофуру,,0,,0,https://www.olx.kz/obyavlenie/rabota/voditel-na-evrofuru-IDqDPHK.html,olx.kz,,,814
Product Manager в Krisha.kz,АО Kolesa (АО Колеса),1,от 1 150 000 до 1 550 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132057655?hhtmFrom=vacancy_search_list,hh.kz,"kolesa group — международная it-компания, строим классифайды для 12,5 миллионов пользователей. наши продукты — kolesa.kz | krisha.kz | avtoelon.uz — помогают людям и бизнесам продавать, покупать и владеть авто, недвижимостью, товарами и услугами. культура экспериментов, командный дух, технологии, постоянное развитие и желание достичь крутых результатов — отличительные черты kolesa team. о вакансии: мы ищем product manager’а в krisha.kz c опытом работы в продуктовых командах. krisha.kz — платформа №1 для продажи, покупки и аренды недвижимости в казахстане. тебе предстоит: делать интересные проекты в продукте с миллионами пользователей; проводить discovery в продукте, прорабатывать гипотезы и придумывать решения, достигать целевых показателей; ставить цели и задачи команде разработки, а также аналитику, дизайнеру и исследователю; принимать решения и защищать новые проекты. мы ждем от тебя: навыки управления проектами; желание стать лидером и драйвером своей команды; умение принимать важные решения и брать ответственность за них; гибкое мышление и четкие приоритеты; ориентированность на результат, а не на фичи; желание выполнять амбициозные kpi; постоянное развитие (есть система грейдов / матрица компетенций). что приятного предлагаем: гибридный формат с возможностью сочетать работу из дома и офиса (офис в г. алматы); работу в сильной команде, где ценятся взаимопомощь и ориентация на результат; постоянный рост: система грейдирования, индивидуальные планы развития, менторство; тематические мероприятия: квизы, киновечера, family day, тимбилдинги; медицинскую страховку, оплату авиабилетов, фитнеса, образования и многое другое — твой выбор, куда использовать соцпакет; обучение: мы оплачиваем участие в конференциях, тренингах, мастер-классах; корпоративные скидки от наших партнеров; программу релокации для иногородних сотрудников. #referral",,68
Официант,InterContinental Almaty,1,"от 10 000 до 11 000 ₸ за смену, на руки",1,https://almaty.hh.kz/vacancy/132100825?hhtmFrom=vacancy_search_list,hh.kz,"отель intercontinental almaty – это современный 5-звёздочный отель. мы предлагаем широкий спектр услуг, такие как размещение гостей в комфортабельных номерах, обслуживание выездных мероприятий, банкетов, конференций, услуги бизнес-центра и т.д. отель intercontinental almaty обеспечивает индивидуальный подход, высокое качество обслуживания, поэтому мы находимся в поиске сотрудников, готовых следовать высоким стандартам международной сети ihg. график минибарщика 2/2: 8-20.00 график официатнов в ресторане 5/2: 07-16.00 обязанности: обслуживание гостей прием и выдача заказов сервировка столов требования: разговорный английский возможность работать посменно условия: бесплатное питание униформа отпуск 24 дня бонусная система развозка",,427
Идет набор на короткую вахту,,0,,0,https://www.olx.kz/obyavlenie/rabota/idet-nabor-na-korotkuyu-vahtu-IDqDstg.html,olx.kz,,,641
Требуется водитель на легковой автомобиль.,,0,300 000 тг.,1,https://www.olx.kz/list/user/dC6vW/,olx.kz,,,635
Администратор в косметологической клинике,ТОО CLEAN SKIN,1,"от 15 000 ₸ за смену, на руки",1,https://almaty.hh.kz/vacancy/132003068?hhtmFrom=vacancy_search_list,hh.kz,"face control — современная клиника дерматокосметологии, расположенная в центре города. мы предоставляем профессиональные услуги в сфере эстетической медицины и дерматокосметологии с использованием инновационного оборудования. в нашей команде работают специалисты с высшим медицинским образованием, а для пациентов мы создаём высокий уровень сервиса, комфорт и индивидуальный подход. в связи с расширением команды мы ищем администратора выходного дня (суббота–воскресенье), который станет лицом клиники в самые активные дни приёма пациентов. ⸻ обязанности * встреча пациентов и создание комфортной, доброжелательной атмосферы. * запись пациентов через whatsapp, instagram, telegram и телефон. * консультирование по услугам клиники. * координация расписания специалистов. * работа с кассой, приём оплат. * ведение документации и внутренней отчётности. * взаимодействие с smm-специалистом по входящим заявкам. * контроль порядка и организации пространства клиники. * выполнение текущих административных задач. ⸻ требования к кандидату * опыт работы администратором, в сфере сервиса или работы с клиентами приветствуется. * грамотная устная и письменная речь. * вежливость, клиентоориентированность, стрессоустойчивость. * умение работать в режиме высокой загрузки (выходные — активные дни клиники). * уверенное владение пк, ms office и мессенджерами. * знание казахского языка приветствуется. * ответственность, пунктуальность, аккуратность. ⸻ условия работы * график работы: только выходные дни (суббота и воскресенье). * работа в современной клинике в центре города, в красивом жилом комплексе. * эстетичная и комфортная рабочая атмосфера. * дружный коллектив профессионалов. * официальное трудоустройство согласно тк рк. * своевременная заработная плата. * возможность дальнейшего перехода на полный график при желании и наличии вакансий. если вы любите работать с людьми, цените высокий уровень сервиса и хотите развиваться в сфере эстетической медицины и косметологии, будем рады вашему отклику!",,261
"электро-сварщик,",,0,,0,https://www.olx.kz/obyavlenie/rabota/elektro-svarschik-IDowF8t.html,olx.kz,,,704
Водитель,ТОО ICOH Company,1,от 350 000 до 400 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132091474?hhtmFrom=vacancy_search_list,hh.kz,"предоставляется служебный автомобиль! механическая коробка передач! обязанности: транспортировка рекламных материалов: доставка баннеров, полиграфической продукции, оборудования для мероприятий и других рекламных материалов к местам размещения или проведения. доставка подарков, документов клиентам и партнерам ведение учёта вручений: сбор подписей, фотоотчёты или отметки в системе (по согласованной форме) самостоятельная погрузка и выгрузка доставляемой продукции поддержание автомобиля в чистоте и исправном состоянии работа по городу и при необходимости — в ближайшие населённые пункты требования: опыт работы водителем не менее 2 лет категории: а, в знание города и основных маршрутов уверенное пользование навигационными приложениями умение быстро переключаться между задачами, работать в условиях многозадачности готовность к физической активности в течение рабочего дня ( погрузка, выгрузка товара ) ответственность, аккуратность, пунктуальность опыт общения с руководством и соблюдение корпоративного этикета. обеспечить корректное плавное профессиональное вождение автомобиля следить за техническим состоянием автомобиля, выполнять самостоятельно необходимые работы по обеспечению его безопасной эксплуатации, своевременно проходить техническое обслуживание в сервисном центре и технический осмотр. условия: предоставляется служебный автомобиль! механическая коробка передач! график работы: с 10-19, с возможным нестабильным графиком предусмотрена бонусная система (подробнее - на собеседовании). официальное трудоустройство стабильная и своевременная выплата заработной платы дружная и сплоченная команда уютный офис в центре города",,24
Семейный водитель,INVESCO DEVELOPMENT (ЧК Cred Group Holding),1,,0,https://almaty.hh.kz/vacancy/131838030?hhtmFrom=vacancy_search_list,hh.kz,"семейный водитель с личным автомобилем обязанности: перевозка членов семьи по городу своевременная доставка детей в школы (2 школы, по маршруту) сопровождение на кружки, секции и другие мероприятия выполнение личных и бытовых поручений поездки на деловые встречи (в том числе в порт и другие локации) планирование маршрутов с учетом дорожной ситуации требования: наличие автомобиля в хорошем техническом состоянии водительский стаж от 5 лет опыт работы семейным или персональным водителем свободное владение казахским/русским языком спокойный, аккуратный стиль вождения ответственность, пунктуальность, исполнительность готовность к гибкому (плавающему) графику условия: график работы: 5/2, 6/1 (в сб с 8:30-14:30) рабочее время: с 07:30 до 19:00–20:00 (иногда позже, не на постоянной основе) компенсация топлива — фиксированной ставкой стабильная занятость, долгосрочное сотрудничество дополнительно: работа предполагает доверие и вовлеченность, поэтому важны корректность, конфиденциальность и умение выстраивать комфортное взаимодействие с семьей.",,140
Ищем семью для работы на ферме в алматинской области,,0,500 тг.,1,https://www.olx.kz/obyavlenie/rabota/ischem-semyu-dlya-raboty-na-ferme-v-almatinskoy-oblasti-IDqlfxW.html,olx.kz,,,621
Графический дизайнер,ТОО Takeaway coffee,1,"от 500 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132149864?hhtmFrom=vacancy_search_list,hh.kz,"zebra coffee — это не просто кофе. это визуал, который считывается с первого взгляда. это стиль, который хочется фотографировать. это бренд, который узнают без логотипа. и сейчас нам нужен дизайнер, который сможет усилить визуальную днк zebra и сделать её ещё сильнее. обязанности: ​​​​​​ 1. визуал для соцсетей — создание креативов для instagram: посты, сторис, reels-обложки — поддержание единого визуального стиля — разработка идей для контента совместно с маркетологом 2. дизайн для маркетинговых активностей — афиши, баннеры, анонсы акций и спецпредложений — визуалы для запусков сезонных продуктов — креативы для коллабораций 3. офлайн-дизайн — меню, тейбл-тенты, постеры — оформление точек (наклейки, вывески, pos-материалы) — подготовка файлов к печати 4. работа с креативной командой — получение и проработка тз от маркетолога — предложение своих идей и визуальных решений — контроль качества финального результата требования: ​​​​​​— опыт работы графическим дизайнером от 1 года — уверенное владение adobe photoshop, adobe illustrator (будет плюсом figma) — чувство стиля, композиции и цвета — насмотренность и понимание трендов — умение работать быстро и в срок — внимание к деталям будет плюсом: — опыт в horeca / lifestyle-проектах — навыки motion-дизайна — понимание брендинга и айдентики — портфолио с сильными коммерческими кейсами условия: ​​​​​​​— свободу для креатива — возможность влиять на визуал бренда — реализацию идей, а не «работу по шаблону» — рост вместе с проектом",,287
Требуется пекарь,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-pekar-IDqKfgG.html,olx.kz,,,465
IT специалист,ТОО Илайд,1,"от 100 000 до 350 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132257213?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: консультация клиентов по телефону и по средствам удаленного подключения; выезд на установку по и обучения клиентов; обработка заявок, консультация клиентов в офисе; регистрация клиентов на внутренних онлайн площадках; оформление прихода товаров и ее реализация в программе; проводить анализ бизнес процессов и особенностей учёта клиента; анализ обращений с целью их минимизации. требования: знание казахского языка приветствуется; it образование приветствуется; знание основ технического сопровождения оргтехники и оборудования; пунктуальность; у вас отлично развиты коммуникативные навыки, вы не боитесь отвечать на звонки и начинать беседу с людьми через телефон/мессенджеры; вы терпеливы, можете выслушать жалобу клиента и рады подсказать решение; вы всегда желаете учиться новому. условия: обучение за счёт компании; уютный офис; профессиональное развитие как в области автоматизации, так и в области управления бизнесом, финансов и управления персоналом; мобильная связь график работы: пн-пт (09.00-18.00)",,423
Геодезист- маркшейдер,,0,,0,https://www.olx.kz/obyavlenie/rabota/geodezist-marksheyder-IDqMta8.html,olx.kz,,,538
Требуются разнорабочие ул.Ч.Айтматова ОПЛАТА ЕЖЕДНЕВНАЯ 12000,,0,18 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-raznorabochie-ul-ch-aytmatova-oplata-ezhednevnaya-12000-IDqeyBO.html,olx.kz,,,457
Требуются дробильщики,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-drobilschiki-IDqLGUu.html,olx.kz,,,448
Кассир,ИП Цой «Служба доставки еды Nadom.kz»,1,20 000 ₸ за смену на руки,1,https://almaty.hh.kz/vacancy/132254189?hhtmFrom=vacancy_search_list,hh.kz,требования к кандидату: • ответственность и дисциплинированность; • аккуратность при работе с денежными средствами; обязанности: • работа с кассовым аппаратом; • сборка доставки • соблюдение стандартов кассовой операции; • поддержание порядка на рабочем месте. сборка доставки и выноса условия: ​​​​​график работы • сутки через двое 20000,,64
Таксопарк Яндекс | Яндекс такси для водителей | Подключение водителей,,0,,0,https://www.olx.kz/obyavlenie/rabota/taksopark-yandeks-yandeks-taksi-dlya-voditeley-podklyuchenie-voditeley-IDqyFld.html,olx.kz,,,768
Дежурный электрик-сантехник,"Patentes Talgo, S.L. Филиал в Республике Казахстан",1,"от 350 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132205239?hhtmFrom=vacancy_search_list,hh.kz,"🔧 we are hiring: дежурный электрик‑сантехник ищем дежурного электрика‑сантехника для обслуживания здания технического обслуживания. роль подходит специалистам, которые уверенно работают с электрикой и сантехникой и ценят стабильный график и социальный пакет. ⚙️ задачи: техническое обслуживание здания то; эксплуатация и обслуживание трансформаторных подстанций ; выполнение сантехнических работ; обслуживание электрических сетей и оборудования; чтение и понимание электрических схем; соблюдение норм охраны труда и техники безопасности. 👷 кого мы ищем: специалиста со средне‑специальным или высшим техническим образованием (электрик, электромеханик, электромонтажник и др.); опыт работы от 1 года ; ответственного, внимательного, готового работать в режиме многозадачности; командного игрока с практическим подходом. ⏱ график работы: 5/2 — на период испытательного срока; 2/2 — после успешного прохождения испытательного срока. 💼 мы предлагаем: официальное трудоустройство; медицинская страховка (дмс) ; 30 календарных дней оплачиваемого отпуска ; годовой бонус по итогам работы; стабильную занятость и поддерживающую команду. 📩 заинтересованы? откликайтесь на вакансию или пишите в личные сообщения.",,434
"Требуется кондитер, частичная занятость",,0,1 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-konditer-chastichnaya-zanyatost-IDpkZbN.html,olx.kz,,,831
Уборщица/Уборщик офисного помещения,ТОО Standard Union (Стандарт Союз) / ТОО KAZAUTOCERT,1,200 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132148534?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: сухая и влажная уборка офисных кабинетов и рабочего пространства коридора; мойка, чистка санузлов, замена расходных материалов; вынос мусора. требования: ответственность, исполнительность, чистоплотность, аккуратность; опыт работы. условия: график работы: с понедельника по пятницу с 8.00 до 17.00 (с перерывом на обед); официальное трудоустройство по тк рк; комфортные условия труда, современный уютный офис; дружелюбный коллектив.",,66
Координатор доставки,ИП Амзина А.О.,1,"от 250 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132160772?hhtmFrom=vacancy_search_list,hh.kz,"столовая jakyn - ищет сильного, ответственного и результативного человека. того, кто не ждёт указаний, а делает результат. готов расти, брать ответственность и развиваться вместе с нами. готовы обучать и прокачивать в процессе. обязанности: • управлять доставкой (операторы, сборка, кухня) • контролировать скорость и качество заказов • развивать b2b (искать и подключать корпоративных клиентов) • запускать и развивать кейтеринг (мероприятия, корпоративы) • работать с отзывами и улучшать сервис • следить за показателями (выручка, средний чек, скорость) • оптимизировать процессы что важно: • опыт в продажах (будет плюсом, но не критично - обучим) • умение работать с b2b клиентами • сильная ответственность за результат • навыки управления и переговоров • умение наводить порядок и выстраивать систему условия: • официальное трудоустройство • график 5/2; с 09:00 до 18:00 • оклад 250.000 + kpi • возможность влиять на свой доход • прямое взаимодействие с собственником",,368
Крупье / Дилер (специалист в казино) трансфер и обучение,,0,,0,https://cashville.olx.kz/home/,olx.kz,,,627
Кухонные рабочие,,0,,0,https://www.olx.kz/obyavlenie/rabota/kuhonnye-rabochie-IDqJwYm.html,olx.kz,,,491
Специалист в отдел сертификации,АО КФ АО Национальный центр экспертизы и сертификации,1,"от 200 000 до 600 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132163757?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: проведение работ по подтверждению соответствия продукции в сфере машиностроения и автомобилестроения и продукции химической (сертификация) требования: высшее техническое образование (машиностроители, транспортники, химики) опыт работы по специальности не менее 3-х лет. условия: работа в стабильной компании официальное трудоустройство согласно тк рк стабильная заработная плата возможность карьерного роста пятидневная рабочая неделя режим работы: c 9-00 до 18-00, обед с 13-00 до 14-00",,433
Требуется кассир в строительный магазин,,0,2 800 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-kassir-v-stroitelnyy-magazin-IDqL6eM.html,olx.kz,,,733
Упаковщик товаров,ТОО Коктем,1,,0,https://almaty.hh.kz/vacancy/130731706?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: упаковка и маркировка товаров для маркетплейсов (kaspi, wildberries) • сбор и подготовка заказов к отправке • работа с накладными, участие в учёте товаров • поддержание порядка на рабочем месте требования: ответственность, аккуратность, исполнительность • внимательность к деталям • желание обучаться • опыт работы приветствуется нужны парни обьязательно условия: мы предлагаем: • полную занятость, стабильную оплату • обучение в процессе работы • возможность карьерного роста • дружный коллектив",,376
Разнорабочий на зону отдыха,,0,,0,https://www.olx.kz/obyavlenie/rabota/raznorabochiy-na-zonu-otdyha-IDqMapv.html,olx.kz,,,834
Требуется механизатор,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-mehanizator-IDqL12e.html,olx.kz,,,540
Требуются АВТО-Курьеры Доход до 800 тысяч тг в месяц!,,0,Бесплатно,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-avto-kurery-dohod-do-800-tysyach-tg-v-mesyats-IDqzt0g.html,olx.kz,,,692
Бухгалтер,ТОО Хорека Фуд,1,от 200 000 до 300 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/131724147?hhtmFrom=vacancy_search_list,hh.kz,"одна из наших компаний занимается услугами логистики : хранением и доставкой продуктов питания по торговым сетям и в настоящее время нам требуется отдельный работающий на удаленке приходящий раз в неделю в центральный офис самостоятельный бухгалтер основные обязанности : ведение и контроль бухгалтерского учета , обеспечение полного и своевременного учета всех операций по данной компании в т.ч начисление зп , удержание налогов, сдача всех видов отчетностей ; уверенный пользователь 1с 8.2, 1с 8.3, утп, ис эсф, соно, кабинет налогоплательщика; сдача налоговой отчетности, контроль и взаимодействие с налоговыми проверяющими органами; навыки отправки эсф, ежемесячная, годовая инвентаризация ос и тс числящихся в компании условия: официальное трудоустройство по тк рк -1р в неделю посещение офиса",,50
Нужны кладчики на Жк,,0,,0,https://www.olx.kz/obyavlenie/rabota/nuzhny-kladchiki-na-zhk-IDqz5Cx.html,olx.kz,,,846
Бар-леди/бар-мен в заведение,ИП Angels.kz,1,от 20 000 до 70 000 ₸ за смену до вычета налогов,1,https://almaty.hh.kz/vacancy/131799145?hhtmFrom=vacancy_search_list,hh.kz,"мобильный бармен/барледи в разные заведения в бары/пабы. мобильный бармен это работа 3 в 1: вы являетесь хостес, которая встречает гостей, барменом задача которого реализовывать продукцию и промо - моделью, которая создает атмосферу праздника и веселья в заведении. детали если вы ответственны, активны и хотите зарабатывать хорошие деньги - эта вакансия для вас, навык продаж и опыта коммуникации будет большим +. (не салоны, не стрип бары ❌, обычные заведения бары и пабы‼️) можно совмещать с постоянной работой/в т.ч. учебой — гибкий график, только по пятницам и субботам в вечернее и ночное время! обязанности: - взаимодействие с посетителями согласно стандартам заведения - консультирование гостей по бару и меню - поддержание атмосферы и праздника в заведении - презентация и реализация напитков в зале заведения коммуникация с гостями заведения, продажа (реализация) алкогольных напитков в зале заведения. требования: - активность, не составляет сложности подойти первой к посетителям заведения и составить диалог - целеустремлённость и нацеленность на большие продажи, а соответственно и на больший доход - подача себя: грамотная речь, ухоженный внешний вид, умение создавать красивые образы - ответственность, приветливость, коммуникабельность; внимательность, уверенность в себе. наше предложение: - работа в премиальных заведениях алматы с хорошей еженедельной оплатой % с продаж + фиксированная ставка идущая на повышение , чем выше общая касса — тем выше фиксированная ставка и % - достойный высокий доход от 20 000тг/смена ((4-5часов) — это минимальная сумма выплат, которую получает соискатель на первых сменах, написано абсолютно не для привлечения внимания), ограничения в заработке нет есть возможность зарабатывать за 2 дня 100 000-150 000тг , приходите и убедитесь лично сами! а самое главное работа не сложная и интересная. - гибкий график и лояльные условия - возможность совмещать в т.ч. с учебой/работой/моделингом и пр. - заработок уже на следующий день после собеседования - рабочий образ: предоставляется красивая адекватная форма (платья, комбинезоны и пр.) - абсолютно прозрачные условия сотрудничества. оставляйте свой отклик и мы оперативно свяжемся с вами!",,175
